timestamp,source,index,filename,model,device,input_size,fp16,bilateral,width,height,fps
2025-08-11 19:11:20,webcam,0,,MiDaS_small,mps,518,0,0,640,480,0.722
2025-08-11 19:11:20,webcam,1,,MiDaS_small,mps,518,0,0,640,480,5.323
2025-08-11 19:11:20,webcam,2,,MiDaS_small,mps,518,0,0,640,480,10.533
2025-08-11 19:11:20,webcam,3,,MiDaS_small,mps,518,0,0,640,480,14.651
2025-08-11 19:11:21,webcam,4,,MiDaS_small,mps,518,0,0,640,480,9.726
2025-08-11 19:11:21,webcam,5,,MiDaS_small,mps,518,0,0,640,480,10.751
2025-08-11 19:11:21,webcam,6,,MiDaS_small,mps,518,0,0,640,480,14.517
2025-08-11 19:11:21,webcam,7,,MiDaS_small,mps,518,0,0,640,480,16.153
2025-08-11 19:11:21,webcam,8,,MiDaS_small,mps,518,0,0,640,480,9.328
2025-08-11 19:11:21,webcam,9,,MiDaS_small,mps,518,0,0,640,480,9.918
2025-08-11 19:11:21,webcam,10,,MiDaS_small,mps,518,0,0,640,480,10.123
2025-08-11 19:11:21,webcam,11,,MiDaS_small,mps,518,0,0,640,480,10.416
2025-08-11 19:11:21,webcam,12,,MiDaS_small,mps,518,0,0,640,480,10.249
2025-08-11 19:11:21,webcam,13,,MiDaS_small,mps,518,0,0,640,480,9.826
2025-08-11 19:11:21,webcam,14,,MiDaS_small,mps,518,0,0,640,480,10.148
2025-08-11 19:11:22,webcam,15,,MiDaS_small,mps,518,0,0,640,480,10.042
2025-08-11 19:11:22,webcam,16,,MiDaS_small,mps,518,0,0,640,480,10.030
2025-08-11 19:11:22,webcam,17,,MiDaS_small,mps,518,0,0,640,480,10.356
2025-08-11 19:11:22,webcam,18,,MiDaS_small,mps,518,0,0,640,480,9.901
2025-08-11 19:11:22,webcam,19,,MiDaS_small,mps,518,0,0,640,480,10.573
2025-08-11 19:11:22,webcam,20,,MiDaS_small,mps,518,0,0,640,480,14.710
2025-08-11 19:11:22,webcam,21,,MiDaS_small,mps,518,0,0,640,480,15.376
2025-08-11 19:11:22,webcam,22,,MiDaS_small,mps,518,0,0,640,480,9.850
2025-08-11 19:11:22,webcam,23,,MiDaS_small,mps,518,0,0,640,480,9.782
2025-08-11 19:11:22,webcam,24,,MiDaS_small,mps,518,0,0,640,480,10.511
2025-08-11 19:11:23,webcam,25,,MiDaS_small,mps,518,0,0,640,480,9.882
2025-08-11 19:11:23,webcam,26,,MiDaS_small,mps,518,0,0,640,480,9.966
2025-08-11 19:11:23,webcam,27,,MiDaS_small,mps,518,0,0,640,480,10.949
2025-08-11 19:11:23,webcam,28,,MiDaS_small,mps,518,0,0,640,480,10.426
2025-08-11 19:11:23,webcam,29,,MiDaS_small,mps,518,0,0,640,480,10.339
2025-08-11 19:11:23,webcam,30,,MiDaS_small,mps,518,0,0,640,480,9.997
2025-08-11 19:11:23,webcam,31,,MiDaS_small,mps,518,0,0,640,480,10.018
2025-08-11 19:11:23,webcam,32,,MiDaS_small,mps,518,0,0,640,480,9.812
2025-08-11 19:11:23,webcam,33,,MiDaS_small,mps,518,0,0,640,480,9.669
2025-08-11 19:11:23,webcam,34,,MiDaS_small,mps,518,0,0,640,480,15.618
2025-08-11 19:11:23,webcam,35,,MiDaS_small,mps,518,0,0,640,480,15.724
2025-08-11 19:11:24,webcam,36,,MiDaS_small,mps,518,0,0,640,480,9.294
2025-08-11 19:11:24,webcam,37,,MiDaS_small,mps,518,0,0,640,480,10.216
2025-08-11 19:11:24,webcam,38,,MiDaS_small,mps,518,0,0,640,480,10.216
2025-08-11 19:11:24,webcam,39,,MiDaS_small,mps,518,0,0,640,480,10.511
2025-08-11 19:11:24,webcam,40,,MiDaS_small,mps,518,0,0,640,480,9.744
2025-08-11 19:11:24,webcam,41,,MiDaS_small,mps,518,0,0,640,480,10.235
2025-08-11 19:11:24,webcam,42,,MiDaS_small,mps,518,0,0,640,480,10.165
2025-08-11 19:11:24,webcam,43,,MiDaS_small,mps,518,0,0,640,480,10.007
2025-08-11 19:11:24,webcam,44,,MiDaS_small,mps,518,0,0,640,480,9.743
2025-08-11 19:11:24,webcam,45,,MiDaS_small,mps,518,0,0,640,480,10.176
2025-08-11 19:11:25,webcam,46,,MiDaS_small,mps,518,0,0,640,480,10.496
2025-08-11 19:11:25,webcam,47,,MiDaS_small,mps,518,0,0,640,480,9.798
2025-08-11 19:11:25,webcam,48,,MiDaS_small,mps,518,0,0,640,480,16.416
2025-08-11 19:11:25,webcam,49,,MiDaS_small,mps,518,0,0,640,480,15.972
2025-08-11 19:11:25,webcam,50,,MiDaS_small,mps,518,0,0,640,480,10.219
2025-08-11 19:11:25,webcam,51,,MiDaS_small,mps,518,0,0,640,480,10.103
2025-08-11 19:11:25,webcam,52,,MiDaS_small,mps,518,0,0,640,480,10.018
2025-08-11 19:11:25,webcam,53,,MiDaS_small,mps,518,0,0,640,480,10.200
2025-08-11 19:11:25,webcam,54,,MiDaS_small,mps,518,0,0,640,480,9.905
2025-08-11 19:11:25,webcam,55,,MiDaS_small,mps,518,0,0,640,480,9.676
2025-08-11 19:11:25,webcam,56,,MiDaS_small,mps,518,0,0,640,480,10.209
2025-08-11 19:11:26,webcam,57,,MiDaS_small,mps,518,0,0,640,480,9.915
2025-08-11 19:11:26,webcam,58,,MiDaS_small,mps,518,0,0,640,480,10.074
2025-08-11 19:11:26,webcam,59,,MiDaS_small,mps,518,0,0,640,480,10.012
2025-08-11 19:11:26,webcam,60,,MiDaS_small,mps,518,0,0,640,480,10.406
2025-08-11 19:11:26,webcam,61,,MiDaS_small,mps,518,0,0,640,480,10.053
2025-08-11 19:11:26,webcam,62,,MiDaS_small,mps,518,0,0,640,480,9.880
2025-08-11 19:11:26,webcam,63,,MiDaS_small,mps,518,0,0,640,480,15.844
2025-08-11 19:11:26,webcam,64,,MiDaS_small,mps,518,0,0,640,480,16.017
2025-08-11 19:11:26,webcam,65,,MiDaS_small,mps,518,0,0,640,480,9.716
2025-08-11 19:11:26,webcam,66,,MiDaS_small,mps,518,0,0,640,480,9.713
2025-08-11 19:11:26,webcam,67,,MiDaS_small,mps,518,0,0,640,480,9.966
2025-08-11 19:11:27,webcam,68,,MiDaS_small,mps,518,0,0,640,480,10.261
2025-08-11 19:11:27,webcam,69,,MiDaS_small,mps,518,0,0,640,480,10.294
2025-08-11 19:11:27,webcam,70,,MiDaS_small,mps,518,0,0,640,480,10.319
2025-08-11 19:11:27,webcam,71,,MiDaS_small,mps,518,0,0,640,480,9.853
2025-08-11 19:11:27,webcam,72,,MiDaS_small,mps,518,0,0,640,480,10.206
2025-08-11 19:11:27,webcam,73,,MiDaS_small,mps,518,0,0,640,480,9.860
2025-08-11 19:11:27,webcam,74,,MiDaS_small,mps,518,0,0,640,480,10.360
2025-08-11 19:11:27,webcam,75,,MiDaS_small,mps,518,0,0,640,480,10.255
2025-08-11 19:11:27,webcam,76,,MiDaS_small,mps,518,0,0,640,480,10.584
2025-08-11 19:11:27,webcam,77,,MiDaS_small,mps,518,0,0,640,480,15.680
2025-08-11 19:11:27,webcam,78,,MiDaS_small,mps,518,0,0,640,480,14.979
2025-08-11 19:11:28,webcam,79,,MiDaS_small,mps,518,0,0,640,480,9.957
2025-08-11 19:11:28,webcam,80,,MiDaS_small,mps,518,0,0,640,480,10.048
2025-08-11 19:11:28,webcam,81,,MiDaS_small,mps,518,0,0,640,480,10.376
2025-08-11 19:11:28,webcam,82,,MiDaS_small,mps,518,0,0,640,480,9.745
2025-08-11 19:11:28,webcam,83,,MiDaS_small,mps,518,0,0,640,480,10.001
2025-08-11 19:11:28,webcam,84,,MiDaS_small,mps,518,0,0,640,480,9.628
2025-08-11 19:11:28,webcam,85,,MiDaS_small,mps,518,0,0,640,480,10.461
2025-08-11 19:11:28,webcam,86,,MiDaS_small,mps,518,0,0,640,480,9.622
2025-08-11 19:11:28,webcam,87,,MiDaS_small,mps,518,0,0,640,480,10.030
2025-08-11 19:11:28,webcam,88,,MiDaS_small,mps,518,0,0,640,480,10.354
2025-08-11 19:11:29,webcam,89,,MiDaS_small,mps,518,0,0,640,480,9.971
2025-08-11 19:11:29,webcam,90,,MiDaS_small,mps,518,0,0,640,480,10.032
2025-08-11 19:11:29,webcam,91,,MiDaS_small,mps,518,0,0,640,480,16.662
2025-08-11 19:11:29,webcam,92,,MiDaS_small,mps,518,0,0,640,480,15.617
2025-08-11 19:11:29,webcam,93,,MiDaS_small,mps,518,0,0,640,480,10.345
2025-08-11 19:11:29,webcam,94,,MiDaS_small,mps,518,0,0,640,480,9.940
2025-08-11 19:11:29,webcam,95,,MiDaS_small,mps,518,0,0,640,480,10.408
2025-08-11 19:11:29,webcam,96,,MiDaS_small,mps,518,0,0,640,480,9.787
2025-08-11 19:11:29,webcam,97,,MiDaS_small,mps,518,0,0,640,480,9.819
2025-08-11 19:11:29,webcam,98,,MiDaS_small,mps,518,0,0,640,480,9.761
2025-08-11 19:11:29,webcam,99,,MiDaS_small,mps,518,0,0,640,480,10.322
2025-08-11 19:11:30,webcam,100,,MiDaS_small,mps,518,0,0,640,480,9.740
2025-08-11 19:11:30,webcam,101,,MiDaS_small,mps,518,0,0,640,480,10.264
2025-08-11 19:11:30,webcam,102,,MiDaS_small,mps,518,0,0,640,480,9.871
2025-08-11 19:11:30,webcam,103,,MiDaS_small,mps,518,0,0,640,480,10.302
2025-08-11 19:11:30,webcam,104,,MiDaS_small,mps,518,0,0,640,480,10.303
2025-08-11 19:11:30,webcam,105,,MiDaS_small,mps,518,0,0,640,480,15.027
2025-08-11 19:11:30,webcam,106,,MiDaS_small,mps,518,0,0,640,480,15.625
2025-08-11 19:11:30,webcam,107,,MiDaS_small,mps,518,0,0,640,480,10.011
2025-08-11 19:11:30,webcam,108,,MiDaS_small,mps,518,0,0,640,480,9.997
2025-08-11 19:11:30,webcam,109,,MiDaS_small,mps,518,0,0,640,480,9.813
2025-08-11 19:11:31,webcam,110,,MiDaS_small,mps,518,0,0,640,480,10.077
2025-08-11 19:11:31,webcam,111,,MiDaS_small,mps,518,0,0,640,480,10.065
2025-08-11 19:11:31,webcam,112,,MiDaS_small,mps,518,0,0,640,480,10.410
2025-08-11 19:11:31,webcam,113,,MiDaS_small,mps,518,0,0,640,480,10.045
2025-08-11 19:11:31,webcam,114,,MiDaS_small,mps,518,0,0,640,480,9.739
2025-08-11 19:11:31,webcam,115,,MiDaS_small,mps,518,0,0,640,480,10.249
2025-08-11 19:11:31,webcam,116,,MiDaS_small,mps,518,0,0,640,480,10.396
2025-08-11 19:11:31,webcam,117,,MiDaS_small,mps,518,0,0,640,480,10.486
2025-08-11 19:11:31,webcam,118,,MiDaS_small,mps,518,0,0,640,480,10.358
2025-08-11 19:11:31,webcam,119,,MiDaS_small,mps,518,0,0,640,480,10.108
2025-08-11 19:11:31,webcam,120,,MiDaS_small,mps,518,0,0,640,480,16.081
2025-08-11 19:11:32,webcam,121,,MiDaS_small,mps,518,0,0,640,480,14.631
2025-08-11 19:11:32,webcam,122,,MiDaS_small,mps,518,0,0,640,480,10.004
2025-08-11 19:11:32,webcam,123,,MiDaS_small,mps,518,0,0,640,480,9.861
2025-08-11 19:11:32,webcam,124,,MiDaS_small,mps,518,0,0,640,480,9.605
2025-08-11 19:11:32,webcam,125,,MiDaS_small,mps,518,0,0,640,480,9.851
2025-08-11 19:11:32,webcam,126,,MiDaS_small,mps,518,0,0,640,480,10.107
2025-08-11 19:11:32,webcam,127,,MiDaS_small,mps,518,0,0,640,480,10.337
2025-08-11 19:11:32,webcam,128,,MiDaS_small,mps,518,0,0,640,480,10.268
2025-08-11 19:11:32,webcam,129,,MiDaS_small,mps,518,0,0,640,480,9.891
2025-08-11 19:11:32,webcam,130,,MiDaS_small,mps,518,0,0,640,480,10.108
2025-08-11 19:11:33,webcam,131,,MiDaS_small,mps,518,0,0,640,480,10.291
2025-08-11 19:11:33,webcam,132,,MiDaS_small,mps,518,0,0,640,480,10.001
2025-08-11 19:11:33,webcam,133,,MiDaS_small,mps,518,0,0,640,480,10.000
2025-08-11 19:11:33,webcam,134,,MiDaS_small,mps,518,0,0,640,480,15.646
2025-08-11 19:11:33,webcam,135,,MiDaS_small,mps,518,0,0,640,480,16.029
2025-08-11 19:11:33,webcam,136,,MiDaS_small,mps,518,0,0,640,480,9.728
2025-08-11 19:11:33,webcam,137,,MiDaS_small,mps,518,0,0,640,480,9.983
2025-08-11 19:11:33,webcam,138,,MiDaS_small,mps,518,0,0,640,480,9.946
2025-08-11 19:11:33,webcam,139,,MiDaS_small,mps,518,0,0,640,480,10.262
2025-08-11 19:11:33,webcam,140,,MiDaS_small,mps,518,0,0,640,480,10.180
2025-08-11 19:11:33,webcam,141,,MiDaS_small,mps,518,0,0,640,480,9.744
2025-08-11 19:11:34,webcam,142,,MiDaS_small,mps,518,0,0,640,480,10.292
2025-08-11 19:11:34,webcam,143,,MiDaS_small,mps,518,0,0,640,480,10.732
2025-08-11 19:11:34,webcam,144,,MiDaS_small,mps,518,0,0,640,480,10.555
2025-08-11 19:11:34,webcam,145,,MiDaS_small,mps,518,0,0,640,480,10.010
2025-08-11 19:11:34,webcam,146,,MiDaS_small,mps,518,0,0,640,480,10.231
2025-08-11 19:11:34,webcam,147,,MiDaS_small,mps,518,0,0,640,480,9.916
2025-08-11 19:11:34,webcam,148,,MiDaS_small,mps,518,0,0,640,480,14.654
2025-08-11 19:11:34,webcam,149,,MiDaS_small,mps,518,0,0,640,480,14.707
2025-08-11 19:11:34,webcam,150,,MiDaS_small,mps,518,0,0,640,480,9.850
2025-08-11 19:11:34,webcam,151,,MiDaS_small,mps,518,0,0,640,480,9.867
2025-08-11 19:11:34,webcam,152,,MiDaS_small,mps,518,0,0,640,480,10.237
2025-08-11 19:11:35,webcam,153,,MiDaS_small,mps,518,0,0,640,480,9.949
2025-08-11 19:11:35,webcam,154,,MiDaS_small,mps,518,0,0,640,480,10.132
2025-08-11 19:11:35,webcam,155,,MiDaS_small,mps,518,0,0,640,480,10.169
2025-08-11 19:11:35,webcam,156,,MiDaS_small,mps,518,0,0,640,480,10.993
2025-08-11 19:11:35,webcam,157,,MiDaS_small,mps,518,0,0,640,480,9.333
2025-08-11 19:11:35,webcam,158,,MiDaS_small,mps,518,0,0,640,480,9.978
2025-08-11 19:11:35,webcam,159,,MiDaS_small,mps,518,0,0,640,480,10.492
2025-08-11 19:11:35,webcam,160,,MiDaS_small,mps,518,0,0,640,480,9.639
2025-08-11 19:11:35,webcam,161,,MiDaS_small,mps,518,0,0,640,480,10.381
2025-08-11 19:11:35,webcam,162,,MiDaS_small,mps,518,0,0,640,480,9.995
2025-08-11 19:11:36,webcam,163,,MiDaS_small,mps,518,0,0,640,480,17.494
2025-08-11 19:11:36,webcam,164,,MiDaS_small,mps,518,0,0,640,480,14.514
2025-08-11 19:11:36,webcam,165,,MiDaS_small,mps,518,0,0,640,480,9.732
2025-08-11 19:11:36,webcam,166,,MiDaS_small,mps,518,0,0,640,480,10.272
2025-08-11 19:11:36,webcam,167,,MiDaS_small,mps,518,0,0,640,480,10.041
2025-08-11 19:11:36,webcam,168,,MiDaS_small,mps,518,0,0,640,480,9.856
2025-08-11 19:11:36,webcam,169,,MiDaS_small,mps,518,0,0,640,480,10.209
2025-08-11 19:11:36,webcam,170,,MiDaS_small,mps,518,0,0,640,480,10.318
2025-08-11 19:11:36,webcam,171,,MiDaS_small,mps,518,0,0,640,480,9.921
2025-08-11 19:11:36,webcam,172,,MiDaS_small,mps,518,0,0,640,480,10.058
2025-08-11 19:11:36,webcam,173,,MiDaS_small,mps,518,0,0,640,480,9.886
2025-08-11 19:11:37,webcam,174,,MiDaS_small,mps,518,0,0,640,480,10.018
2025-08-11 19:11:37,webcam,175,,MiDaS_small,mps,518,0,0,640,480,10.152
2025-08-11 19:11:37,webcam,176,,MiDaS_small,mps,518,0,0,640,480,10.159
2025-08-11 19:11:37,webcam,177,,MiDaS_small,mps,518,0,0,640,480,18.194
2025-08-11 19:11:37,webcam,178,,MiDaS_small,mps,518,0,0,640,480,15.220
2025-08-11 19:11:37,webcam,179,,MiDaS_small,mps,518,0,0,640,480,9.917
2025-08-11 19:11:37,webcam,180,,MiDaS_small,mps,518,0,0,640,480,10.231
2025-08-11 19:11:37,webcam,181,,MiDaS_small,mps,518,0,0,640,480,9.930
2025-08-11 19:11:37,webcam,182,,MiDaS_small,mps,518,0,0,640,480,9.888
2025-08-11 19:11:37,webcam,183,,MiDaS_small,mps,518,0,0,640,480,10.646
2025-08-11 19:11:38,webcam,184,,MiDaS_small,mps,518,0,0,640,480,9.700
2025-08-11 19:11:38,webcam,185,,MiDaS_small,mps,518,0,0,640,480,9.429
2025-08-11 19:11:38,webcam,186,,MiDaS_small,mps,518,0,0,640,480,10.509
2025-08-11 19:11:38,webcam,187,,MiDaS_small,mps,518,0,0,640,480,9.680
2025-08-11 19:11:38,webcam,188,,MiDaS_small,mps,518,0,0,640,480,10.072
2025-08-11 19:11:38,webcam,189,,MiDaS_small,mps,518,0,0,640,480,10.790
2025-08-11 19:11:38,webcam,190,,MiDaS_small,mps,518,0,0,640,480,10.392
2025-08-11 19:11:38,webcam,191,,MiDaS_small,mps,518,0,0,640,480,16.103
2025-08-11 19:11:38,webcam,192,,MiDaS_small,mps,518,0,0,640,480,14.810
2025-08-11 19:11:38,webcam,193,,MiDaS_small,mps,518,0,0,640,480,9.816
2025-08-11 19:11:38,webcam,194,,MiDaS_small,mps,518,0,0,640,480,10.535
2025-08-11 19:11:39,webcam,195,,MiDaS_small,mps,518,0,0,640,480,9.674
2025-08-11 19:11:39,webcam,196,,MiDaS_small,mps,518,0,0,640,480,9.012
2025-08-11 19:11:39,webcam,197,,MiDaS_small,mps,518,0,0,640,480,10.402
2025-08-11 19:11:39,webcam,198,,MiDaS_small,mps,518,0,0,640,480,11.492
2025-08-11 19:11:39,webcam,199,,MiDaS_small,mps,518,0,0,640,480,10.010
2025-08-11 19:11:39,webcam,200,,MiDaS_small,mps,518,0,0,640,480,10.093
2025-08-11 19:11:39,webcam,201,,MiDaS_small,mps,518,0,0,640,480,10.061
2025-08-11 19:11:39,webcam,202,,MiDaS_small,mps,518,0,0,640,480,10.350
2025-08-11 19:11:39,webcam,203,,MiDaS_small,mps,518,0,0,640,480,9.509
2025-08-11 19:11:39,webcam,204,,MiDaS_small,mps,518,0,0,640,480,10.095
2025-08-11 19:11:39,webcam,205,,MiDaS_small,mps,518,0,0,640,480,15.440
2025-08-11 19:11:40,webcam,206,,MiDaS_small,mps,518,0,0,640,480,15.616
2025-08-11 19:11:40,webcam,207,,MiDaS_small,mps,518,0,0,640,480,9.103
2025-08-11 19:11:40,webcam,208,,MiDaS_small,mps,518,0,0,640,480,10.958
2025-08-11 19:11:40,webcam,209,,MiDaS_small,mps,518,0,0,640,480,9.785
